Indicator,Group,State,Subgroup,Phase,Time Period,Time Period Label,Time Period Start Date,Time Period End Date,Value
Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,3 ,25,"Feb 17 - Mar 1, 2021",02/17/2021,03/01/2021,27.9
Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,3 ,25,"Feb 17 - Mar 1, 2021",02/17/2021,03/01/2021,26.8
Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,3 ,25,"Feb 17 - Mar 1, 2021",02/17/2021,03/01/2021,37.6
Symptoms of Anxiety Disorder,By State,Texas,Texas,3 ,25,"Feb 17 - Mar 1, 2021",02/17/2021,03/01/2021,34.8
Symptoms of Anxiety Disorder,By State,Utah,Utah,3 ,25,"Feb 17 - Mar 1, 2021",02/17/2021,03/01/2021,32.4
Symptoms of Anxiety Disorder,By State,Vermont,Vermont,3 ,25,"Feb 17 - Mar 1, 2021",02/17/2021,03/01/2021,29.0
Symptoms of Anxiety Disorder,By State,Virginia,Virginia,3 ,25,"Feb 17 - Mar 1, 2021",02/17/2021,03/01/2021,31.9
Symptoms of Anxiety Disorder,By State,Washington,Washington,3 ,25,"Feb 17 - Mar 1, 2021",02/17/2021,03/01/2021,34.2
Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,3 ,25,"Feb 17 - Mar 1, 2021",02/17/2021,03/01/2021,33.3
Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,3 ,25,"Feb 17 - Mar 1, 2021",02/17/2021,03/01/2021,26.4
Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,3 ,25,"Feb 17 - Mar 1, 2021",02/17/2021,03/01/2021,33.2
Symptoms of Anxiety Disorder,By State,Alabama,Alabama,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,33.1
Symptoms of Anxiety Disorder,By State,Alaska,Alaska,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,32.2
Symptoms of Anxiety Disorder,By State,Arizona,Arizona,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,31.7
Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,39.2
Symptoms of Anxiety Disorder,By State,California,California,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,33.0
Symptoms of Anxiety Disorder,By State,Colorado,Colorado,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,37.1
Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,27.9
Symptoms of Anxiety Disorder,By State,Delaware,Delaware,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,28.4
Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,35.3
Symptoms of Anxiety Disorder,By State,Florida,Florida,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,32.7
Symptoms of Anxiety Disorder,By State,Georgia,Georgia,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,27.1
Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,26.8
Symptoms of Anxiety Disorder,By State,Idaho,Idaho,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,30.9
Symptoms of Anxiety Disorder,By State,Illinois,Illinois,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,30.0
Symptoms of Anxiety Disorder,By State,Indiana,Indiana,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,29.2
Symptoms of Anxiety Disorder,By State,Iowa,Iowa,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,27.2
Symptoms of Anxiety Disorder,By State,Kansas,Kansas,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,29.4
Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,33.4
Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,35.7
Symptoms of Anxiety Disorder,By State,Maine,Maine,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,37.4
Symptoms of Anxiety Disorder,By State,Maryland,Maryland,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,31.5
Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,29.5
Symptoms of Anxiety Disorder,By State,Michigan,Michigan,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,31.9
Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,26.8
Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,29.5
Symptoms of Anxiety Disorder,By State,Missouri,Missouri,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,33.3
Symptoms of Anxiety Disorder,By State,Montana,Montana,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,26.7
Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,27.2
Symptoms of Anxiety Disorder,By State,Nevada,Nevada,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,29.5
Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,31.6
Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,31.5
Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,35.0
Symptoms of Anxiety Disorder,By State,New York,New York,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,31.4
Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,30.1
Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,23.3
Symptoms of Anxiety Disorder,By State,Ohio,Ohio,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,33.7
Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,32.5
Symptoms of Anxiety Disorder,By State,Oregon,Oregon,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,36.2
Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,33.1
Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,34.4
Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,26.2
Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,21.1
Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,30.4
Symptoms of Anxiety Disorder,By State,Texas,Texas,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,30.8
Symptoms of Anxiety Disorder,By State,Utah,Utah,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,27.1
Symptoms of Anxiety Disorder,By State,Vermont,Vermont,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,30.7
Symptoms of Anxiety Disorder,By State,Virginia,Virginia,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,28.6
Symptoms of Anxiety Disorder,By State,Washington,Washington,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,32.5
Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,40.6
Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,26.5
Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,3 ,26,"Mar 3 - Mar 15, 2021",03/03/2021,03/15/2021,31.9
Symptoms of Anxiety Disorder,By State,Alabama,Alabama,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,29.8
Symptoms of Anxiety Disorder,By State,Alaska,Alaska,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,30.4
Symptoms of Anxiety Disorder,By State,Arizona,Arizona,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,30.4
Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,31.9
Symptoms of Anxiety Disorder,By State,California,California,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,34.0
Symptoms of Anxiety Disorder,By State,Colorado,Colorado,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,30.3
Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,28.2
Symptoms of Anxiety Disorder,By State,Delaware,Delaware,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,26.1
Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,31.9
Symptoms of Anxiety Disorder,By State,Florida,Florida,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,28.8
Symptoms of Anxiety Disorder,By State,Georgia,Georgia,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,34.0
Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,23.1
Symptoms of Anxiety Disorder,By State,Idaho,Idaho,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,24.7
Symptoms of Anxiety Disorder,By State,Illinois,Illinois,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,31.1
Symptoms of Anxiety Disorder,By State,Indiana,Indiana,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,28.3
Symptoms of Anxiety Disorder,By State,Iowa,Iowa,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,25.5
Symptoms of Anxiety Disorder,By State,Kansas,Kansas,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,27.2
Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,27.9
Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,31.0
Symptoms of Anxiety Disorder,By State,Maine,Maine,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,29.4
Symptoms of Anxiety Disorder,By State,Maryland,Maryland,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,26.2
Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,26.6
Symptoms of Anxiety Disorder,By State,Michigan,Michigan,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,31.4
Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,25.8
Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,37.0
Symptoms of Anxiety Disorder,By State,Missouri,Missouri,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,28.6
Symptoms of Anxiety Disorder,By State,Montana,Montana,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,28.0
Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,26.5
Symptoms of Anxiety Disorder,By State,Nevada,Nevada,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,35.4
Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,28.0
Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,29.1
Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,33.3
Symptoms of Anxiety Disorder,By State,New York,New York,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,32.3
Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,28.7
Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,24.5
Symptoms of Anxiety Disorder,By State,Ohio,Ohio,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,26.7
Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,35.5
Symptoms of Anxiety Disorder,By State,Oregon,Oregon,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,30.5
Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,29.8
Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,33.2
Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,27.7
Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,21.2
Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,31.9
Symptoms of Anxiety Disorder,By State,Texas,Texas,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,30.3
Symptoms of Anxiety Disorder,By State,Utah,Utah,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,25.8
Symptoms of Anxiety Disorder,By State,Vermont,Vermont,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,27.9
Symptoms of Anxiety Disorder,By State,Virginia,Virginia,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,26.3
Symptoms of Anxiety Disorder,By State,Washington,Washington,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,29.7
Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,36.7
Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,25.9
Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,3 ,27,"Mar 17 - Mar 29, 2021",03/17/2021,03/29/2021,30.1
Symptoms of Anxiety Disorder,By State,Alabama,Alabama,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,29.8
Symptoms of Anxiety Disorder,By State,Alaska,Alaska,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,26.8
Symptoms of Anxiety Disorder,By State,Arizona,Arizona,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,30.3
Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,26.1
Symptoms of Anxiety Disorder,By State,California,California,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,30.5
Symptoms of Anxiety Disorder,By State,Colorado,Colorado,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,25.9
Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,27.3
Symptoms of Anxiety Disorder,By State,Delaware,Delaware,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,21.8
Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,31.2
Symptoms of Anxiety Disorder,By State,Florida,Florida,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,30.2
Symptoms of Anxiety Disorder,By State,Georgia,Georgia,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,27.9
Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,24.5
Symptoms of Anxiety Disorder,By State,Idaho,Idaho,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,23.4
Symptoms of Anxiety Disorder,By State,Illinois,Illinois,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,25.1
Symptoms of Anxiety Disorder,By State,Indiana,Indiana,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,29.7
Symptoms of Anxiety Disorder,By State,Iowa,Iowa,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,24.0
Symptoms of Anxiety Disorder,By State,Kansas,Kansas,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,24.0
Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,29.0
Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,31.0
Symptoms of Anxiety Disorder,By State,Maine,Maine,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,22.7
Symptoms of Anxiety Disorder,By State,Maryland,Maryland,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,27.5
Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,27.9
Symptoms of Anxiety Disorder,By State,Michigan,Michigan,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,28.1
Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,20.1
Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,24.4
Symptoms of Anxiety Disorder,By State,Missouri,Missouri,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,28.9
Symptoms of Anxiety Disorder,By State,Montana,Montana,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,30.4
Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,25.6
Symptoms of Anxiety Disorder,By State,Nevada,Nevada,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,27.4
Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,23.3
Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,27.6
Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,27.4
Symptoms of Anxiety Disorder,By State,New York,New York,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,26.9
Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,26.7
Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,26.8
Symptoms of Anxiety Disorder,By State,Ohio,Ohio,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,21.7
Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,23.5
Symptoms of Anxiety Disorder,By State,Oregon,Oregon,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,29.6
Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,24.8
Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,23.0
Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,24.9
Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,22.2
Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,26.8
Symptoms of Anxiety Disorder,By State,Texas,Texas,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,30.9
Symptoms of Anxiety Disorder,By State,Utah,Utah,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,20.2
Symptoms of Anxiety Disorder,By State,Vermont,Vermont,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,26.0
Symptoms of Anxiety Disorder,By State,Virginia,Virginia,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,22.3
Symptoms of Anxiety Disorder,By State,Washington,Washington,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,25.2
Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,35.6
Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,22.9
Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,3.1,28,"Apr 14 - Apr 26, 2021",04/14/2021,04/26/2021,16.9
Symptoms of Anxiety Disorder,By State,Alabama,Alabama,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,28.1
Symptoms of Anxiety Disorder,By State,Alaska,Alaska,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,29.7
Symptoms of Anxiety Disorder,By State,Arizona,Arizona,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,25.8
Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,29.9
Symptoms of Anxiety Disorder,By State,California,California,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,28.5
Symptoms of Anxiety Disorder,By State,Colorado,Colorado,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,25.7
Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,25.8
Symptoms of Anxiety Disorder,By State,Delaware,Delaware,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,26.3
Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,25.0
Symptoms of Anxiety Disorder,By State,Florida,Florida,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,29.2
Symptoms of Anxiety Disorder,By State,Georgia,Georgia,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,26.0
Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,20.6
Symptoms of Anxiety Disorder,By State,Idaho,Idaho,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,23.0
Symptoms of Anxiety Disorder,By State,Illinois,Illinois,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,26.6
Symptoms of Anxiety Disorder,By State,Indiana,Indiana,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,24.3
Symptoms of Anxiety Disorder,By State,Iowa,Iowa,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,25.2
Symptoms of Anxiety Disorder,By State,Kansas,Kansas,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,25.7
Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,30.8
Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,30.4
Symptoms of Anxiety Disorder,By State,Maine,Maine,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,23.3
Symptoms of Anxiety Disorder,By State,Maryland,Maryland,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,22.6
Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,24.3
Symptoms of Anxiety Disorder,By State,Michigan,Michigan,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,26.3
Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,20.8
Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,19.1
Symptoms of Anxiety Disorder,By State,Missouri,Missouri,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,26.5
Symptoms of Anxiety Disorder,By State,Montana,Montana,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,21.7
Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,28.5
Symptoms of Anxiety Disorder,By State,Nevada,Nevada,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,24.2
Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,23.3
Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,3.1,29,"Apr 28 - May 10, 2021",04/28/2021,05/10/2021,23.3
